"nick_name","ip_address","study_starttime","prolific_id","age","gender","academic_study","computer_mouse","recruitment","participant_id","parm_id","plot_id","x","yols","ypca","ydrawn","yloess","residual_ols_drawn","residual_ols_loess","residual_pca_drawn","residual_pca_loess"
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",6.5,1.72721451898587,1.67400642906226,1.44091366013628,1.41354231188422,-0.286300858849589,-0.313672207101645,-0.233092768925987,-0.260464117178043
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",6.75,1.88498248271933,1.83558055768448,1.57123299950415,1.56553898420985,-0.313749483215178,-0.319443498509485,-0.264347558180324,-0.27004157347463
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",7,2.0427504464528,1.99715468630669,1.70155233887203,1.7164316035977,-0.34119810758077,-0.326318842855092,-0.295602347434666,-0.280723082708988
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",7.25,2.20051841018626,2.15872881492891,1.76671200855596,1.86612662646997,-0.433806401630298,-0.334391783716294,-0.392016806372943,-0.292602188458939
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",7.5,2.35828637391973,2.32030294355112,1.96219101760778,2.01453050924881,-0.39609535631195,-0.343755864670912,-0.358111925943344,-0.305772434302306
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",7.75,2.51605433765319,2.48187707217333,2.22282969634352,2.1595377997231,-0.293224641309666,-0.35651653793009,-0.259047375829809,-0.322339272450233
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",8,2.67382230138665,2.64345120079555,2.3531490357114,2.2998762174437,-0.320673265675254,-0.373946083942956,-0.290302165084146,-0.343574983351848
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",8.25,2.83159026512012,2.80502532941776,2.54862804476321,2.43670197647582,-0.282962220356906,-0.3948882886443,-0.256397284654548,-0.368323352941942
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",8.5,2.98935822885358,2.96659945803997,2.67894738413109,2.57117129088467,-0.310410844722494,-0.418186937968913,-0.287652073908885,-0.395428167155303
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",8.75,3.14712619258705,3.12817358666219,2.80926672349896,2.70444037473546,-0.337859469088086,-0.442685817851588,-0.318906863163226,-0.423733211926728
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",9,3.30489415632051,3.2897477152844,2.93958606286684,2.8376654420934,-0.365308093453674,-0.467228714227117,-0.350161652417563,-0.452082273191006
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",9.25,3.46266212005398,3.45132184390661,3.06990540223471,2.97200270702369,-0.392756717819263,-0.49065941303029,-0.381416441671901,-0.479319136882928
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",9.5,3.62043008378744,3.61289597252883,3.13506507191865,3.10860838359154,-0.485365011868792,-0.5118217001959,-0.477830900610178,-0.504287588937287
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",9.75,3.77819804752091,3.77447010115104,3.33054408097046,3.24863868586217,-0.447653966550447,-0.529559361658738,-0.443926020180583,-0.525831415288874
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",10,3.93596601125437,3.93604422977325,3.3957037506544,3.39324982790078,-0.540262260599972,-0.542716183353595,-0.540340479118857,-0.54279440187248
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",10.25,4.09373397498783,4.09761835839547,3.52602309002227,3.54042952426534,-0.567710884965562,-0.553304450722499,-0.571595268373196,-0.557188834130133
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",10.5,4.2515019387213,4.25919248701768,3.59118275970621,3.68754684614836,-0.660319179015088,-0.56395509257294,-0.668009727311471,-0.571645640869323
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",10.75,4.40926990245476,4.4207666156399,3.72150209907409,3.83483004256685,-0.687767803380678,-0.574439859887917,-0.699264516565811,-0.58593657307305
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",11,4.56703786618823,4.58234074426211,3.9169811081259,3.98250736253781,-0.65005675806233,-0.584530503650419,-0.665359636136212,-0.5998333817243
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",11.25,4.72480582992169,4.74391487288432,4.11246011717771,4.13080705507825,-0.612345712743982,-0.59399877484344,-0.631454755706613,-0.613107817806071
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",11.5,4.88257379365516,4.90548900150654,4.11246011717771,4.27995736920518,-0.770113676477447,-0.602616424449974,-0.793028884328827,-0.625531632301354
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",11.75,5.04034175738862,5.06706313012875,4.30793912622952,4.43018655393561,-0.732402631159102,-0.610155203453015,-0.759124003899231,-0.636876576193144
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",12,5.19810972112209,5.22863725875096,4.50341813528133,4.58172285828653,-0.694691585840754,-0.616386862835554,-0.725219123469633,-0.646914400464433
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",12.25,5.35587768485555,5.39021138737318,4.63373747464921,4.73479453127496,-0.722140210206341,-0.621083153580588,-0.756473912723968,-0.655416856098215
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",12.5,5.51364564858901,5.55178551599539,4.76405681401708,4.88962982191791,-0.749588834571933,-0.624015826671107,-0.78772870197831,-0.662155694077484
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",12.75,5.67141361232248,5.7133596446176,4.89437615338496,5.04736293078846,-0.777037458937523,-0.624050681534015,-0.818983491232649,-0.665996713829141
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",13,5.82918157605594,5.87493377323982,5.08985516243677,5.20839563596059,-0.739326413619175,-0.620785940095353,-0.785078610803049,-0.666538137279228
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",13.25,5.98694953978941,6.03650790186203,5.41565351085645,5.37185755270259,-0.571296028932952,-0.615091987086822,-0.620854391005576,-0.664650349159445
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",13.5,6.14471750352287,6.19808203048425,5.54597285022433,5.53687829628276,-0.598744653298544,-0.607839207240113,-0.652109180259917,-0.661203734201486
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",13.75,6.30248546725634,6.35965615910646,5.6762921895922,5.70258748196941,-0.626193277664134,-0.599897985286926,-0.683363969514255,-0.657068677137048
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",14,6.4602534309898,6.52123028772867,5.93693086832795,5.86811472503084,-0.52332256266185,-0.592138705958957,-0.58429941940072,-0.653115562697828
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",14.25,6.61802139472327,6.68280441635089,6.06725020769583,6.03258964073536,-0.550771187027438,-0.585431753987905,-0.615554208655057,-0.650214775615524
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",14.5,6.77578935845673,6.8443785449731,6.1975695470637,6.19514184435126,-0.578219811393028,-0.580647514105466,-0.646808997909396,-0.649236700621834
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",14.75,6.93355732219019,7.00595267359531,6.45820822579945,6.35490095114686,-0.475349096390744,-0.578656371043339,-0.547744447795862,-0.651051722448456
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",15,7.09132528592366,7.16752680221753,6.65368723485126,6.51099657639044,-0.437638051072396,-0.580328709533218,-0.513839567366263,-0.656530225827085
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",15.25,7.24909324965712,7.32910093083974,6.84916624390308,6.6651406036252,-0.399927005754048,-0.583952646031922,-0.479934686936664,-0.663960327214538
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",15.5,7.40686121339059,7.49067505946195,6.97948558327095,6.81950546986703,-0.427375630119638,-0.58735574352356,-0.511189476191003,-0.671169589594925
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",15.75,7.56462917712405,7.65224918808417,7.10980492263882,6.97391162059329,-0.454824254485228,-0.590717556530762,-0.542444265445343,-0.678337567490876
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",16,7.72239714085752,7.81382331670638,7.30528393169064,7.12817950128136,-0.41711320916688,-0.594217639576159,-0.508539385015743,-0.685643815425022
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",16.25,7.88016510459098,7.97539744532859,7.43560327105851,7.2821295574086,-0.44456183353247,-0.598035547182382,-0.539794174270083,-0.693267887919996
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",16.5,8.03793306832445,8.13697157395081,7.63108228011032,7.43558223445238,-0.406850788214122,-0.602350833872065,-0.505889293840484,-0.701389339498427
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",16.75,8.19570103205791,8.29854570257302,7.7614016194782,7.58835797789007,-0.434299412579712,-0.607343054167838,-0.537144083094823,-0.710187724682949
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",17,8.35346899579137,8.46011983119524,7.89172095884607,7.74027723319904,-0.461748036945302,-0.613191762592331,-0.568398872349164,-0.719842597996193
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",17.25,8.51123695952484,8.62169395981745,8.02204029821395,7.89116044585666,-0.489196661310892,-0.620076513668177,-0.599653661603503,-0.730533513960788
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",17.5,8.6690049232583,8.78326808843966,8.08719996789788,8.0408280613403,-0.581804955360418,-0.628176861918007,-0.696068120541778,-0.742440027099367
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",17.75,8.82677288699177,8.94484221706188,8.21751930726576,8.18929439314523,-0.609253579726008,-0.637478493846533,-0.727322909796117,-0.755547823916642
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",18,8.98454085072523,9.10641634568409,8.41299831631757,8.33672984889121,-0.57154253440766,-0.647811001834018,-0.693418029366518,-0.769686496792875
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",18.25,9.1423088144587,9.2679904743063,8.54331765568545,8.48318901524227,-0.59899115877325,-0.659119799216429,-0.724672818620856,-0.784801459064035
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",18.5,9.30007677819216,9.42956460292852,8.60847732536938,8.62872647886244,-0.691599452822777,-0.67135029932972,-0.821087277559132,-0.800838124066075
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",18.75,9.45784474192563,9.59113873155073,8.67363699505332,8.77339682641576,-0.784207746872307,-0.684447915509862,-0.91750173649741,-0.817741905134966
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",19,9.61561270565909,9.75271286017294,8.80395633442119,8.91725464456628,-0.811656371237897,-0.698358061092815,-0.948756525751749,-0.835458215606668
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",19.25,9.77338066939256,9.91428698879516,8.93427567378907,9.06035451997802,-0.839104995603485,-0.713026149414537,-0.980011315006086,-0.853932468817138
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",19.5,9.93114863312602,10.0758611174174,8.93427567378907,9.20275103931503,-0.996872959336949,-0.728397593810993,-1.1415854436283,-0.873110078102345
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",19.75,10.0889165968595,10.2374352460396,9.06459501315694,9.34449878924134,-1.02432158370254,-0.744417807618145,-1.17284023288264,-0.892936456798246
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","S","7a6316036fbe6f61e2144d96fee7d2fa",20,10.2466845605929,10.3990093746618,9.71619170999632,9.485652356421,-0.53049285059663,-0.761032204171952,-0.68281766466548,-0.913357018240802
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",4,-8.4148255494332,-8.35243144096625,-8.46851218602167,-8.87437419734854,-0.0536866365884734,-0.459548647915339,-0.116080745055424,-0.521942756382289
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",4.25,-7.89315937274684,-7.83549900734092,-8.27659043834638,-8.48791429227027,-0.383431065599535,-0.59475491952343,-0.441091431005455,-0.652415284929351
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",4.5,-7.37149319606049,-7.3185665737156,-7.95672085888755,-8.08785706233263,-0.585227662827062,-0.716363866272134,-0.638154285171954,-0.769290488617026
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",4.75,-6.84982701937414,-6.80163414009028,-7.7008251953205,-7.6737135265165,-0.85099817594636,-0.823886507142358,-0.899191055230224,-0.872079386426222
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",5,-6.32816084268779,-6.28470170646495,-7.31698169996992,-7.2449947038028,-0.988820857282127,-0.916833861115007,-1.03227999350496,-0.960292997337843
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",5.25,-5.80649466600144,-5.76776927283963,-6.9971121205111,-6.80121161317242,-1.19061745450966,-0.99471694717098,-1.22934284767147,-1.03344234033279
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",5.5,-5.28482848931509,-5.25083683921431,-6.67724254105228,-6.34187527360627,-1.39241405173719,-1.05704678429118,-1.42640570183797,-1.09103843439196
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",5.75,-4.76316231262873,-4.73390440558899,-6.29339904570169,-5.86539529183958,-1.53023673307296,-1.10223297921084,-1.55949464011271,-1.13149088625059
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",6,-4.24149613594238,-4.21697197196366,-5.58968597089229,-5.37192610063182,-1.34818983494991,-1.13042996468944,-1.37271399892863,-1.15495412866816
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",6.25,-3.71982995925603,-3.70003953833834,-5.07789464375818,-4.86359595800026,-1.35806468450215,-1.14376599874423,-1.37785510541984,-1.16355641966192
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",6.5,-3.19816378256968,-3.18310710471302,-4.63007723251583,-4.34253312196217,-1.43191344994616,-1.14436933939249,-1.44697012780282,-1.15942601724915
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",6.75,-2.67649760588333,-2.66617467108769,-3.86239024181466,-3.8108658505348,-1.18589263593134,-1.13436824465147,-1.19621557072697,-1.1446911794471
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",7,-2.15483142919697,-2.14924223746237,-3.22265108289702,-3.27072240173542,-1.06781965370005,-1.11589097253845,-1.07340884543465,-1.12148016427305
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",7.25,-1.63316525251062,-1.63230980383705,-2.64688583987115,-2.70799109975889,-1.01372058736053,-1.07482584724827,-1.0145760360341,-1.07568129592185
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",7.5,-1.11149907582427,-1.11537737021173,-2.32701626041233,-2.1143124988714,-1.21551718458806,-1.00281342304713,-1.2116388902006,-0.998935128659674
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",7.75,-0.589832899137917,-0.598444936586403,-1.94317276506175,-1.50044320219721,-1.35333986592383,-0.910610303059294,-1.34472782847535,-0.901998265610808
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",8,-0.068166722451565,-0.081512502961079,-1.17548577436058,-0.877139812860595,-1.10731905190901,-0.80897309040903,-1.0939732713995,-0.795627309899516
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",8.25,0.453499454234787,0.435419930664243,-0.215877035984121,-0.255158933985819,-0.669376490218909,-0.708658388220606,-0.651296966648365,-0.690578864650062
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",8.5,0.97516563092114,0.952352364289567,0.423862122933517,0.354742831302849,-0.551303507987623,-0.620422799618291,-0.52849024135605,-0.597609532986719
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",8.75,1.49683180760749,1.46928479791489,1.12757519774292,0.961695599885312,-0.369256609864571,-0.535136207722181,-0.341709600171969,-0.507589198029579
"d37ee83c7003cc8f932b222fcf49fa20","",1646417697.0463,"Miggy the soon-to-be-PhD","26-30","Male","High School or Less",,"Direct Email","909b942c51b98f556e15a157869f2f88","V","92828a3010f2025cbc242a2bf3c3fa0e",9,2.01849798429384,1.98621723154021,2.08718393611938,1.57836071120124,0.0686859518255361,-0.440137273092607,0.100966704579167,-0.407856520338976
