"","nick_name","ip_address","study_starttime","prolific_id","age","gender","academic_study","computer_mouse","recruitment","participant_id","parm_id","data_id","dataset","x","y"
"1879","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",2.5,8.40991685471757
"1880","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",2.75,8.24686685494548
"1881","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",3,8.08381685517339
"1882","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",3.25,7.9207668554013
"1883","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",3.5,7.75771685562921
"1884","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",3.75,7.59466685585712
"1885","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",4,7.43161685608503
"1886","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",4.25,7.26856685631294
"1887","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",4.5,7.10551685654085
"1888","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",4.75,6.94246685676876
"1889","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",5,6.77941685699667
"1890","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",5.25,6.61636685722458
"1891","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",5.5,6.45331685745249
"1892","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",5.75,6.29026685768041
"1893","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",6,6.12721685790832
"1894","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",6.25,5.96416685813623
"1895","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",6.5,5.80111685836414
"1896","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",6.75,5.63806685859205
"1897","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",7,5.47501685881996
"1898","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",7.25,5.31196685904787
"1899","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",7.5,5.14891685927578
"1900","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",7.75,4.98586685950369
"1901","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",8,4.8228168597316
"1902","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",8.25,4.65976685995951
"1903","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",8.5,4.49671686018742
"1904","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",8.75,4.33366686041533
"1905","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",9,4.17061686064324
"1906","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",9.25,4.00756686087115
"1907","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",9.5,3.84451686109906
"1908","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",9.75,3.68146686132697
"1909","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",10,3.51841686155488
"1910","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",10.25,3.35536686178279
"1911","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",10.5,3.1923168620107
"1912","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",10.75,3.02926686223861
"1913","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",11,2.86621686246652
"1914","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",11.25,2.70316686269443
"1915","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",11.5,2.54011686292234
"1916","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",11.75,2.37706686315025
"1917","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",12,2.21401686337816
"1918","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",12.25,2.05096686360607
"1919","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",12.5,1.88791686383398
"1920","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",12.75,1.72486686406189
"1921","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",13,1.56181686428981
"1922","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",13.25,1.39876686451772
"1923","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",13.5,1.23571686474563
"1924","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",13.75,1.07266686497354
"1925","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",14,0.909616865201446
"1926","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",14.25,0.746566865429358
"1927","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",14.5,0.583516865657268
"1928","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",14.75,0.420466865885178
"1929","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",15,0.257416866113088
"1930","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",15.25,0.094366866340998
"1931","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",15.5,-0.0686831334310902
"1932","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",15.75,-0.23173313320318
"1933","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",16,-0.39478313297527
"1934","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",16.25,-0.55783313274736
"1935","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",16.5,-0.72088313251945
"1936","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",16.75,-0.883933132291538
"1937","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",17,-1.04698313206363
"1938","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",17.25,-1.21003313183572
"1939","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",17.5,-1.37308313160781
"1940","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",17.75,-1.5361331313799
"1941","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",18,-1.69918313115199
"1942","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",18.25,-1.86223313092408
"1943","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",18.5,-2.02528313069617
"1944","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",18.75,-2.18833313046826
"1945","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",19,-2.35138313024035
"1946","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",19.25,-2.51443313001243
"1947","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",19.5,-2.67748312978452
"1948","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",19.75,-2.84053312955661
"1949","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","N","724f9ce1a2a7140c7369ad0163576e30","line_data",20,-3.0035831293287
"1950","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",0.0747284584902227,-4.69060854027964
"1951","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",0.567127252733913,-5.82735711792234
"1952","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",1.42849339771759,-1.07556475609169
"1953","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",2.04080676026257,-0.337914171023047
"1954","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",2.74453457020082,-1.30710821814801
"1955","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",3.47623056423394,2.69829465571232
"1956","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",4.07636576202114,-3.04812756821257
"1957","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",4.70973402466843,0.822018822484758
"1958","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",5.46441796178088,1.31148645785126
"1959","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",6.12258115034884,-0.0986789586855372
"1960","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",6.84892966345903,2.4915786061117
"1961","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",7.61339588324803,1.00297127745315
"1962","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",8.17806613050722,1.20427947753791
"1963","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",8.83987506036281,2.79397771882076
"1964","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",9.61871098738228,2.63953830410217
"1965","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",10.3829708361917,3.65304898681687
"1966","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",11.155324404912,3.6166194338122
"1967","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",11.8000136664589,4.9559870075465
"1968","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",12.4273336730033,2.30852999093241
"1969","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",13.1026664258258,10.1888969676089
"1970","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",13.8841578523223,5.74193901388695
"1971","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",14.3741906552008,6.23831887024884
"1972","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",15.1089004007072,3.74948910669687
"1973","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",15.9016693111549,7.77373848598512
"1974","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",16.4914490960528,5.3433975027181
"1975","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",17.3552303340635,5.1462795594402
"1976","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",17.9127990992555,8.83752742265115
"1977","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",18.5698869355831,12.6692221322351
"1978","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",19.1786725139109,11.0425455561955
"1979","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","point_data",19.9956512367129,11.2494005456553
"1980","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",0,-3.43538716067376
"1981","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",0.25,-3.26494233776931
"1982","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",0.5,-3.09449751486487
"1983","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",0.75,-2.92405269196043
"1984","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",1,-2.75360786905598
"1985","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",1.25,-2.58316304615154
"1986","c0ad1c568502ac42e46b11807472a4f8","",1646419049.95677,"12","19-25","Male","Some Graduate Courses",NA,"Direct Email","c08676f0e71d117431e5d0b3f70a65fe","F","b32e9226258a28f6bb42044a70d23810","line_data",1.5,-2.41271822324709
